,Attacker,Graph size,Returns,Episode lengths
1425,random-no-action,78,-97758.0,2689.0
1426,random-no-action,78,-162590.0,2258.0
1427,random-no-action,78,-71059.0,1310.0
1428,random-no-action,78,-176684.0,1349.0
1429,random-no-action,78,-113049.0,2015.0
1430,random,7,-1168.0,54.0
1431,random,7,-18896.0,88.0
1432,random,7,-32687.0,210.0
1433,random,7,-4979.0,87.0
1434,random,7,-4282.0,70.0
1435,random,27,-40655.0,495.0
1436,random,27,-45462.0,598.0
1437,random,27,-29632.0,836.0
1438,random,27,-55917.0,329.0
1439,random,27,-44618.0,596.0
1440,random,44,-111761.0,932.0
1441,random,44,-89886.0,1187.0
1442,random,44,-66469.0,1539.0
1443,random,44,-120861.0,635.0
1444,random,44,-114286.0,529.0
1445,random,56,-91842.0,706.0
1446,random,56,-132231.0,369.0
1447,random,56,-162259.0,527.0
1448,random,56,-109363.0,377.0
1449,random,56,-93680.0,801.0
1450,random,62,-162130.0,785.0
1451,random,62,-134890.0,394.0
1452,random,62,-78433.0,832.0
1453,random,62,-82308.0,305.0
1454,random,62,-116062.0,292.0
1455,random,65,-128466.0,563.0
1456,random,65,-132763.0,678.0
1457,random,65,-226106.0,482.0
1458,random,65,-131844.0,619.0
1459,random,65,-124429.0,602.0
1460,random,78,-113202.0,1831.0
1461,random,78,-116538.0,520.0
1462,random,78,-143926.0,1008.0
1463,random,78,-181667.0,1017.0
1464,random,78,-218445.0,1059.0
1465,well-informed,7,-520.0,177.0
1466,well-informed,7,-2872.0,72.0
1467,well-informed,7,-16153.0,40.0
1468,well-informed,7,-4402.0,106.0
1469,well-informed,7,-15018.0,202.0
1470,well-informed,27,-44079.0,477.0
1471,well-informed,27,-50714.0,499.0
1472,well-informed,27,-66870.0,901.0
1473,well-informed,27,-53451.0,347.0
1474,well-informed,27,-97522.0,603.0
1475,well-informed,44,-95665.0,502.0
1476,well-informed,44,-100512.0,861.0
1477,well-informed,44,-65139.0,655.0
1478,well-informed,44,-76203.0,1143.0
1479,well-informed,44,-129397.0,955.0
1480,well-informed,56,-129869.0,644.0
1481,well-informed,56,-95102.0,291.0
1482,well-informed,56,-109921.0,394.0
1483,well-informed,56,-90949.0,413.0
1484,well-informed,56,-99518.0,719.0
1485,well-informed,62,-73324.0,814.0
1486,well-informed,62,-154078.0,532.0
1487,well-informed,62,-106207.0,665.0
1488,well-informed,62,-157480.0,613.0
1489,well-informed,62,-141238.0,480.0
1490,well-informed,65,-97078.0,700.0
1491,well-informed,65,-136989.0,461.0
1492,well-informed,65,-100178.0,463.0
1493,well-informed,65,-100970.0,493.0
1494,well-informed,65,-108939.0,441.0
1495,well-informed,78,-173609.0,977.0
1496,well-informed,78,-233450.0,906.0
1497,well-informed,78,-181979.0,890.0
1498,well-informed,78,-101765.0,863.0
1499,well-informed,78,-203801.0,1422.0
1500,informed,7,-520.0,177.0
1501,informed,7,-2872.0,72.0
1502,informed,7,-16153.0,40.0
1503,informed,7,-4402.0,106.0
1504,informed,7,-15018.0,202.0
1505,informed,27,-44079.0,477.0
1506,informed,27,-50714.0,499.0
1507,informed,27,-66870.0,901.0
1508,informed,27,-53451.0,347.0
1509,informed,27,-97522.0,603.0
1510,informed,44,-95665.0,502.0
1511,informed,44,-100512.0,861.0
1512,informed,44,-65139.0,655.0
1513,informed,44,-76203.0,1143.0
1514,informed,44,-129397.0,955.0
1515,informed,56,-129869.0,644.0
1516,informed,56,-95102.0,291.0
1517,informed,56,-109921.0,394.0
1518,informed,56,-90949.0,413.0
1519,informed,56,-99518.0,719.0
1520,informed,62,-73324.0,814.0
1521,informed,62,-154078.0,532.0
1522,informed,62,-106207.0,665.0
1523,informed,62,-157480.0,613.0
1524,informed,62,-141238.0,480.0
1525,informed,65,-97078.0,700.0
1526,informed,65,-136989.0,461.0
1527,informed,65,-100178.0,463.0
1528,informed,65,-100970.0,493.0
1529,informed,65,-108939.0,441.0
1530,informed,78,-173609.0,977.0
1531,informed,78,-233450.0,906.0
1532,informed,78,-181979.0,890.0
1533,informed,78,-101765.0,863.0
1534,informed,78,-203801.0,1422.0
1535,round-robin-no-action,7,-176.0,349.0
1536,round-robin-no-action,7,-3428.0,275.0
1537,round-robin-no-action,7,-7575.0,83.0
1538,round-robin-no-action,7,-17984.0,87.0
1539,round-robin-no-action,7,-3812.0,203.0
1540,round-robin-no-action,27,-42874.0,718.0
1541,round-robin-no-action,27,-33156.0,445.0
1542,round-robin-no-action,27,-74131.0,576.0
1543,round-robin-no-action,27,-59356.0,774.0
1544,round-robin-no-action,27,-94167.0,536.0
1545,round-robin-no-action,44,-92650.0,837.0
1546,round-robin-no-action,44,-67013.0,1013.0
1547,round-robin-no-action,44,-120510.0,2050.0
1548,round-robin-no-action,44,-122989.0,1409.0
1549,round-robin-no-action,44,-114424.0,1079.0
1550,round-robin-no-action,56,-122043.0,1246.0
1551,round-robin-no-action,56,-122894.0,1901.0
1552,round-robin-no-action,56,-105294.0,643.0
1553,round-robin-no-action,56,-128998.0,862.0
1554,round-robin-no-action,56,-134664.0,1119.0
1555,round-robin-no-action,62,-61452.0,1556.0
1556,round-robin-no-action,62,-130471.0,1222.0
1557,round-robin-no-action,62,-126672.0,650.0
1558,round-robin-no-action,62,-115037.0,1136.0
1559,round-robin-no-action,62,-127961.0,1097.0
1560,round-robin-no-action,65,-87334.0,1309.0
1561,round-robin-no-action,65,-93082.0,1868.0
1562,round-robin-no-action,65,-91985.0,777.0
1563,round-robin-no-action,65,-160138.0,950.0
1564,round-robin-no-action,65,-122267.0,1636.0
1565,round-robin-no-action,78,-164681.0,1473.0
1566,round-robin-no-action,78,-129290.0,1167.0
1567,round-robin-no-action,78,-171955.0,1133.0
1568,round-robin-no-action,78,-144386.0,1722.0
1569,round-robin-no-action,78,-114655.0,2174.0
1570,round-robin,7,-520.0,177.0
1571,round-robin,7,-2872.0,72.0
1572,round-robin,7,-16153.0,40.0
1573,round-robin,7,-4402.0,106.0
1574,round-robin,7,-15018.0,202.0
1575,round-robin,27,-44079.0,477.0
1576,round-robin,27,-50714.0,499.0
1577,round-robin,27,-66870.0,901.0
1578,round-robin,27,-53451.0,347.0
1579,round-robin,27,-97522.0,603.0
1580,round-robin,44,-95665.0,502.0
1581,round-robin,44,-100512.0,861.0
1582,round-robin,44,-65139.0,655.0
1583,round-robin,44,-76203.0,1143.0
1584,round-robin,44,-129397.0,955.0
1585,round-robin,56,-129869.0,644.0
1586,round-robin,56,-95102.0,291.0
1587,round-robin,56,-109921.0,394.0
1588,round-robin,56,-90949.0,413.0
1589,round-robin,56,-99518.0,719.0
1590,round-robin,62,-73324.0,814.0
1591,round-robin,62,-154078.0,532.0
1592,round-robin,62,-106207.0,665.0
1593,round-robin,62,-157480.0,613.0
1594,round-robin,62,-141238.0,480.0
1595,round-robin,65,-97078.0,700.0
1596,round-robin,65,-136989.0,461.0
1597,round-robin,65,-100178.0,463.0
1598,round-robin,65,-100970.0,493.0
1599,round-robin,65,-108939.0,441.0
1600,round-robin,78,-173609.0,977.0
1601,round-robin,78,-233450.0,906.0
1602,round-robin,78,-181979.0,890.0
1603,round-robin,78,-101765.0,863.0
1604,round-robin,78,-203801.0,1422.0
1605,random-no-action,7,-156.0,359.0
1606,random-no-action,7,-17742.0,424.0
1607,random-no-action,7,-4509.0,225.0
1608,random-no-action,7,-16412.0,408.0
1609,random-no-action,7,450.0,593.0
1610,random-no-action,27,-42934.0,706.0
1611,random-no-action,27,-33090.0,1735.0
1612,random-no-action,27,-48830.0,1443.0
1613,random-no-action,27,-44758.0,385.0
1614,random-no-action,27,-69263.0,1386.0
1615,random-no-action,44,-92425.0,862.0
1616,random-no-action,44,-77946.0,2107.0
1617,random-no-action,44,-119156.0,1285.0
1618,random-no-action,44,-54226.0,1391.0
1619,random-no-action,44,-85553.0,1648.0
1620,random-no-action,56,-121757.0,1268.0
1621,random-no-action,56,-125046.0,1424.0
1622,random-no-action,56,-130420.0,666.0
1623,random-no-action,56,-101339.0,932.0
1624,random-no-action,56,-73063.0,1148.0
1625,random-no-action,62,-60588.0,1610.0
1626,random-no-action,62,-134357.0,764.0
1627,random-no-action,62,-157315.0,1319.0
1628,random-no-action,62,-36705.0,1460.0
1629,random-no-action,62,-124331.0,1186.0
1630,random-no-action,65,-86982.0,1331.0
1631,random-no-action,65,-115933.0,1938.0
1632,random-no-action,65,-113851.0,1250.0
1633,random-no-action,65,-86726.0,924.0
1634,random-no-action,65,-71470.0,2506.0
1635,random-no-action,78,-164483.0,1484.0
1636,random-no-action,78,-162144.0,1905.0
1637,random-no-action,78,-167441.0,1001.0
1638,random-no-action,78,-142280.0,3257.0
1639,random-no-action,78,-131334.0,2076.0
1640,random,7,-520.0,177.0
1641,random,7,-2872.0,72.0
1642,random,7,-16153.0,40.0
1643,random,7,-4402.0,106.0
1644,random,7,-15018.0,202.0
1645,random,27,-44079.0,477.0
1646,random,27,-50714.0,499.0
1647,random,27,-66870.0,901.0
1648,random,27,-53451.0,347.0
1649,random,27,-97522.0,603.0
1650,random,44,-95665.0,502.0
1651,random,44,-100512.0,861.0
1652,random,44,-65139.0,655.0
1653,random,44,-76203.0,1143.0
1654,random,44,-129397.0,955.0
1655,random,56,-129869.0,644.0
1656,random,56,-95102.0,291.0
1657,random,56,-109921.0,394.0
1658,random,56,-90949.0,413.0
1659,random,56,-99518.0,719.0
1660,random,62,-73324.0,814.0
1661,random,62,-154078.0,532.0
1662,random,62,-106207.0,665.0
1663,random,62,-157480.0,613.0
1664,random,62,-141238.0,480.0
1665,random,65,-97078.0,700.0
1666,random,65,-136989.0,461.0
1667,random,65,-100178.0,463.0
1668,random,65,-100970.0,493.0
1669,random,65,-108939.0,441.0
1670,random,78,-173609.0,977.0
1671,random,78,-233450.0,906.0
1672,random,78,-181979.0,890.0
1673,random,78,-101765.0,863.0
1674,random,78,-203801.0,1422.0
1675,well-informed,7,-10505.0,83.0
1676,well-informed,7,-6836.0,41.0
1677,well-informed,7,-31731.0,219.0
1678,well-informed,7,-18600.0,56.0
1679,well-informed,7,-29521.0,100.0
1680,well-informed,27,-18870.0,1088.0
1681,well-informed,27,-86029.0,288.0
1682,well-informed,27,-41424.0,485.0
1683,well-informed,27,-53154.0,593.0
1684,well-informed,27,-63531.0,443.0
1685,well-informed,44,-66280.0,638.0
1686,well-informed,44,-69601.0,703.0
1687,well-informed,44,-106694.0,1400.0
1688,well-informed,44,-126090.0,534.0
1689,well-informed,44,-61350.0,796.0
1690,well-informed,56,-157538.0,398.0
1691,well-informed,56,-147458.0,350.0
1692,well-informed,56,-101547.0,409.0
1693,well-informed,56,-76735.0,345.0
1694,well-informed,56,-68842.0,693.0
1695,well-informed,62,-196073.0,464.0
1696,well-informed,62,-159774.0,311.0
1697,well-informed,62,-128646.0,452.0
1698,well-informed,62,-209423.0,450.0
1699,well-informed,62,-70359.0,610.0
1700,well-informed,65,-180746.0,383.0
1701,well-informed,65,-140509.0,723.0
1702,well-informed,65,-142449.0,846.0
1703,well-informed,65,-93456.0,941.0
1704,well-informed,65,-87792.0,446.0
1705,well-informed,78,-103053.0,651.0
1706,well-informed,78,-179261.0,1305.0
1707,well-informed,78,-164858.0,876.0
1708,well-informed,78,-177534.0,1156.0
1709,well-informed,78,-138243.0,1129.0
1710,informed,7,-10505.0,83.0
1711,informed,7,-6836.0,41.0
1712,informed,7,-31731.0,219.0
1713,informed,7,-18600.0,56.0
1714,informed,7,-29521.0,100.0
1715,informed,27,-18870.0,1088.0
1716,informed,27,-86029.0,288.0
1717,informed,27,-41424.0,485.0
1718,informed,27,-53154.0,593.0
1719,informed,27,-63531.0,443.0
1720,informed,44,-66280.0,638.0
1721,informed,44,-69601.0,703.0
1722,informed,44,-106694.0,1400.0
1723,informed,44,-126090.0,534.0
1724,informed,44,-61350.0,796.0
1725,informed,56,-157538.0,398.0
1726,informed,56,-147458.0,350.0
1727,informed,56,-101547.0,409.0
1728,informed,56,-76735.0,345.0
1729,informed,56,-68842.0,693.0
1730,informed,62,-196073.0,464.0
1731,informed,62,-159774.0,311.0
1732,informed,62,-128646.0,452.0
1733,informed,62,-209423.0,450.0
1734,informed,62,-70359.0,610.0
1735,informed,65,-180746.0,383.0
1736,informed,65,-140509.0,723.0
1737,informed,65,-142449.0,846.0
1738,informed,65,-93456.0,941.0
1739,informed,65,-87792.0,446.0
1740,informed,78,-103053.0,651.0
1741,informed,78,-179261.0,1305.0
1742,informed,78,-164858.0,876.0
1743,informed,78,-177534.0,1156.0
1744,informed,78,-138243.0,1129.0
1745,round-robin-no-action,7,-10349.0,161.0
1746,round-robin-no-action,7,-31030.0,297.0
1747,round-robin-no-action,7,-1434.0,47.0
1748,round-robin-no-action,7,-30092.0,235.0
1749,round-robin-no-action,7,-8898.0,977.0
1750,round-robin-no-action,27,-14300.0,2002.0
1751,round-robin-no-action,27,-31430.0,1285.0
1752,round-robin-no-action,27,-55185.0,1200.0
1753,round-robin-no-action,27,-97951.0,635.0
1754,round-robin-no-action,27,-75550.0,1224.0
1755,round-robin-no-action,44,-62986.0,1004.0
1756,round-robin-no-action,44,-196121.0,2513.0
1757,round-robin-no-action,44,-94010.0,1185.0
1758,round-robin-no-action,44,-92554.0,944.0
1759,round-robin-no-action,44,-70182.0,1633.0
1760,round-robin-no-action,56,-152936.0,752.0
1761,round-robin-no-action,56,-101382.0,659.0
1762,round-robin-no-action,56,-181098.0,625.0
1763,round-robin-no-action,56,-108695.0,662.0
1764,round-robin-no-action,56,-106862.0,838.0
1765,round-robin-no-action,62,-189561.0,871.0
1766,round-robin-no-action,62,-102867.0,772.0
1767,round-robin-no-action,62,-110312.0,969.0
1768,round-robin-no-action,62,-186378.0,497.0
1769,round-robin-no-action,62,-161589.0,724.0
1770,round-robin-no-action,65,-176506.0,648.0
1771,round-robin-no-action,65,-84344.0,2130.0
1772,round-robin-no-action,65,-108932.0,1076.0
1773,round-robin-no-action,65,-98255.0,2358.0
1774,round-robin-no-action,65,-96980.0,1195.0
1775,round-robin-no-action,78,-97221.0,975.0
1776,round-robin-no-action,78,-161477.0,1789.0
1777,round-robin-no-action,78,-184672.0,1498.0
1778,round-robin-no-action,78,-158050.0,1093.0
1779,round-robin-no-action,78,-150526.0,2287.0
1780,round-robin,7,-10505.0,83.0
1781,round-robin,7,-6836.0,41.0
1782,round-robin,7,-31731.0,219.0
1783,round-robin,7,-18600.0,56.0
1784,round-robin,7,-29521.0,100.0
1785,round-robin,27,-18870.0,1088.0
1786,round-robin,27,-86029.0,288.0
1787,round-robin,27,-41424.0,485.0
1788,round-robin,27,-53154.0,593.0
1789,round-robin,27,-63531.0,443.0
1790,round-robin,44,-66280.0,638.0
1791,round-robin,44,-69601.0,703.0
1792,round-robin,44,-106694.0,1400.0
1793,round-robin,44,-126090.0,534.0
1794,round-robin,44,-61350.0,796.0
1795,round-robin,56,-157538.0,398.0
1796,round-robin,56,-147458.0,350.0
1797,round-robin,56,-101547.0,409.0
1798,round-robin,56,-76735.0,345.0
1799,round-robin,56,-68842.0,693.0
1800,round-robin,62,-196073.0,464.0
1801,round-robin,62,-159774.0,311.0
1802,round-robin,62,-128646.0,452.0
1803,round-robin,62,-209423.0,450.0
1804,round-robin,62,-70359.0,610.0
1805,round-robin,65,-180746.0,383.0
1806,round-robin,65,-140509.0,723.0
1807,round-robin,65,-142449.0,846.0
1808,round-robin,65,-93456.0,941.0
1809,round-robin,65,-87792.0,446.0
1810,round-robin,78,-103053.0,651.0
1811,round-robin,78,-179261.0,1305.0
1812,round-robin,78,-164858.0,876.0
1813,round-robin,78,-177534.0,1156.0
1814,round-robin,78,-138243.0,1129.0
1815,random-no-action,7,-10311.0,180.0
1816,random-no-action,7,-1027.0,415.0
1817,random-no-action,7,-3957.0,96.0
1818,random-no-action,7,-15460.0,478.0
1819,random-no-action,7,-28135.0,168.0
1820,random-no-action,27,-14440.0,1974.0
1821,random-no-action,27,-55669.0,681.0
1822,random-no-action,27,-37711.0,563.0
1823,random-no-action,27,-96664.0,687.0
1824,random-no-action,27,-70044.0,614.0
1825,random-no-action,44,-62500.0,1058.0
1826,random-no-action,44,-133371.0,1458.0
1827,random-no-action,44,-154553.0,1475.0
1828,random-no-action,44,-71344.0,881.0
1829,random-no-action,44,-45463.0,1449.0
1830,random-no-action,56,-152403.0,793.0
1831,random-no-action,56,-144435.0,768.0
1832,random-no-action,56,-133249.0,1184.0
1833,random-no-action,56,-120621.0,1579.0
1834,random-no-action,56,-88392.0,1060.0
1835,random-no-action,62,-188857.0,915.0
1836,random-no-action,62,-132605.0,1487.0
1837,random-no-action,62,-111342.0,951.0
1838,random-no-action,62,-100484.0,1333.0
1839,random-no-action,62,-162212.0,1598.0
1840,random-no-action,65,-175882.0,687.0
1841,random-no-action,65,-166255.0,965.0
1842,random-no-action,65,-79770.0,1362.0
1843,random-no-action,65,-124497.0,693.0
1844,random-no-action,65,-98825.0,1171.0
1845,random-no-action,78,-95943.0,1046.0
1846,random-no-action,78,-118129.0,1251.0
1847,random-no-action,78,-166883.0,1118.0
1848,random-no-action,78,-211883.0,975.0
1849,random-no-action,78,-128702.0,2563.0
1850,random,7,-10505.0,83.0
1851,random,7,-6836.0,41.0
1852,random,7,-31731.0,219.0
1853,random,7,-18600.0,56.0
1854,random,7,-29521.0,100.0
1855,random,27,-18870.0,1088.0
1856,random,27,-86029.0,288.0
1857,random,27,-41424.0,485.0
1858,random,27,-53154.0,593.0
1859,random,27,-63531.0,443.0
1860,random,56,-157538.0,398.0
1861,random,56,-147458.0,350.0
1862,random,56,-101547.0,409.0
1863,random,56,-76735.0,345.0
1864,random,56,-68842.0,693.0
1865,random,62,-196073.0,464.0
1866,random,62,-159774.0,311.0
1867,random,62,-128646.0,452.0
1868,random,62,-209423.0,450.0
1869,random,62,-70359.0,610.0
1870,random,65,-180746.0,383.0
1871,random,65,-140509.0,723.0
1872,random,65,-142449.0,846.0
1873,random,65,-93456.0,941.0
1874,random,65,-87792.0,446.0
1875,random,78,-103053.0,651.0
1876,random,78,-179261.0,1305.0
1877,random,78,-164858.0,876.0
1878,random,78,-177534.0,1156.0
1879,random,78,-138243.0,1129.0
1880,well-informed,7,-2303.0,48.0
1881,well-informed,7,-10624.0,115.0
1882,well-informed,7,-4478.0,40.0
1883,well-informed,7,-16638.0,169.0
1884,well-informed,7,-10250.0,115.0
1885,well-informed,27,-45250.0,346.0
1886,well-informed,27,-58644.0,524.0
1887,well-informed,27,-53850.0,363.0
1888,well-informed,27,-71712.0,416.0
1889,well-informed,27,-55328.0,604.0
1890,well-informed,44,-90825.0,836.0
1891,well-informed,44,-187412.0,913.0
1892,well-informed,44,-59345.0,675.0
1893,well-informed,44,-130313.0,1008.0
1894,well-informed,44,-80913.0,1301.0
1895,well-informed,56,-136812.0,305.0
1896,well-informed,56,-151253.0,539.0
1897,well-informed,56,-67065.0,523.0
1898,well-informed,56,-122134.0,623.0
1899,well-informed,56,-105207.0,597.0
1900,well-informed,62,-122558.0,258.0
1901,well-informed,62,-112761.0,407.0
1902,well-informed,62,-110586.0,509.0
1903,well-informed,62,-137992.0,790.0
1904,well-informed,62,-153580.0,739.0
1905,well-informed,65,-130880.0,546.0
1906,well-informed,65,-166800.0,466.0
1907,well-informed,65,-106088.0,476.0
1908,well-informed,65,-78665.0,731.0
1909,well-informed,65,-138871.0,508.0
1910,well-informed,78,-254282.0,637.0
1911,well-informed,78,-206349.0,800.0
1912,well-informed,78,-179624.0,633.0
1913,well-informed,78,-176784.0,772.0
1914,well-informed,78,-206578.0,1082.0
1915,informed,7,-2303.0,48.0
1916,informed,7,-10624.0,115.0
1917,informed,7,-4478.0,40.0
1918,informed,7,-16638.0,169.0
1919,informed,7,-10250.0,115.0
1920,informed,27,-45250.0,346.0
1921,informed,27,-58644.0,524.0
1922,informed,27,-53850.0,363.0
1923,informed,27,-71712.0,416.0
1924,informed,27,-55328.0,604.0
1925,informed,44,-90825.0,836.0
1926,informed,44,-187412.0,913.0
1927,informed,44,-59345.0,675.0
1928,informed,44,-130313.0,1008.0
1929,informed,44,-80913.0,1301.0
1930,informed,62,-122558.0,258.0
1931,informed,62,-112761.0,407.0
1932,informed,62,-110586.0,509.0
1933,informed,62,-137992.0,790.0
1934,informed,62,-153580.0,739.0
1935,informed,65,-130880.0,546.0
1936,informed,65,-166800.0,466.0
1937,informed,65,-106088.0,476.0
1938,informed,65,-78665.0,731.0
1939,informed,65,-138871.0,508.0
1940,informed,78,-254282.0,637.0
1941,informed,78,-206349.0,800.0
1942,informed,78,-179624.0,633.0
1943,informed,78,-176784.0,772.0
1944,informed,78,-206578.0,1082.0
1945,round-robin-no-action,7,-2217.0,91.0
1946,round-robin-no-action,7,-27091.0,451.0
1947,round-robin-no-action,7,-12016.0,103.0
1948,round-robin-no-action,7,-8749.0,53.0
1949,round-robin-no-action,7,-17519.0,137.0
1950,round-robin-no-action,27,-44245.0,547.0
1951,round-robin-no-action,27,-58004.0,1438.0
1952,round-robin-no-action,27,-49430.0,1696.0
1953,round-robin-no-action,27,-80845.0,560.0
1954,round-robin-no-action,27,-53857.0,560.0
1955,round-robin-no-action,44,-87999.0,1150.0
1956,round-robin-no-action,44,-31341.0,964.0
1957,round-robin-no-action,44,-87803.0,2529.0
1958,round-robin-no-action,44,-55469.0,1214.0
1959,round-robin-no-action,44,-113972.0,1166.0
1960,round-robin-no-action,56,-133432.0,565.0
1961,round-robin-no-action,56,-108815.0,763.0
1962,round-robin-no-action,56,-113112.0,859.0
1963,round-robin-no-action,56,-120318.0,862.0
1964,round-robin-no-action,56,-127986.0,1146.0
1965,round-robin-no-action,62,-119214.0,467.0
1966,round-robin-no-action,62,-56176.0,1308.0
1967,round-robin-no-action,62,-132424.0,988.0
1968,round-robin-no-action,62,-100538.0,2285.0
1969,round-robin-no-action,62,-108311.0,1086.0
1970,round-robin-no-action,65,-123664.0,997.0
1971,round-robin-no-action,65,-92524.0,1090.0
1972,round-robin-no-action,65,-70555.0,958.0
1973,round-robin-no-action,65,-107932.0,973.0
1974,round-robin-no-action,65,-70408.0,900.0
1975,round-robin-no-action,78,-249152.0,922.0
1976,round-robin-no-action,78,-127769.0,1710.0
1977,round-robin-no-action,78,-89350.0,2145.0
1978,round-robin-no-action,78,-212916.0,1179.0
1979,round-robin-no-action,78,-142607.0,1533.0
1980,round-robin,7,-2303.0,48.0
1981,round-robin,7,-10624.0,115.0
1982,round-robin,7,-4478.0,40.0
1983,round-robin,7,-16638.0,169.0
1984,round-robin,7,-10250.0,115.0
1985,round-robin,44,-90825.0,836.0
1986,round-robin,44,-187412.0,913.0
1987,round-robin,44,-59345.0,675.0
1988,round-robin,44,-130313.0,1008.0
1989,round-robin,44,-80913.0,1301.0
1990,round-robin,56,-136812.0,305.0
1991,round-robin,56,-151253.0,539.0
1992,round-robin,56,-67065.0,523.0
1993,round-robin,56,-122134.0,623.0
1994,round-robin,56,-105207.0,597.0
1995,round-robin,62,-122558.0,258.0
1996,round-robin,62,-112761.0,407.0
1997,round-robin,62,-110586.0,509.0
1998,round-robin,62,-137992.0,790.0
1999,round-robin,62,-153580.0,739.0
2000,round-robin,65,-130880.0,546.0
2001,round-robin,65,-166800.0,466.0
2002,round-robin,65,-106088.0,476.0
2003,round-robin,65,-78665.0,731.0
2004,round-robin,65,-138871.0,508.0
2005,round-robin,78,-254282.0,637.0
2006,round-robin,78,-206349.0,800.0
2007,round-robin,78,-179624.0,633.0
2008,round-robin,78,-176784.0,772.0
2009,round-robin,78,-206578.0,1082.0
2010,random-no-action,7,-2241.0,79.0
2011,random-no-action,7,-23723.0,247.0
2012,random-no-action,7,-3615.0,234.0
2013,random-no-action,7,-38713.0,148.0
2014,random-no-action,7,-2818.0,512.0
2015,random-no-action,27,-44375.0,521.0
2016,random-no-action,27,-63049.0,438.0
2017,random-no-action,27,-89315.0,1117.0
2018,random-no-action,27,-22669.0,1040.0
2019,random-no-action,27,-47246.0,1046.0
2020,random-no-action,44,-88215.0,1126.0
2021,random-no-action,44,-112987.0,1640.0
2022,random-no-action,44,-162102.0,1287.0
2023,random-no-action,44,-130969.0,1362.0
2024,random-no-action,44,-119528.0,1379.0
2025,random-no-action,56,-133575.0,554.0
2026,random-no-action,56,-95685.0,1148.0
2027,random-no-action,56,-95788.0,956.0
2028,random-no-action,56,-136108.0,899.0
2029,random-no-action,56,-95792.0,674.0
2030,random-no-action,62,-119422.0,454.0
2031,random-no-action,62,-155254.0,993.0
2032,random-no-action,62,-130950.0,548.0
2033,random-no-action,62,-49412.0,1272.0
2034,random-no-action,62,-94307.0,1762.0
2035,random-no-action,65,-124032.0,974.0
2036,random-no-action,65,-92960.0,1336.0
2037,random-no-action,65,-75741.0,1050.0
2038,random-no-action,65,-66218.0,1063.0
2039,random-no-action,65,-75197.0,1656.0
2040,random-no-action,78,-249314.0,913.0
2041,random-no-action,78,-111639.0,1625.0
2042,random-no-action,78,-108007.0,1175.0
2043,random-no-action,78,-206615.0,1369.0
2044,random-no-action,78,-138397.0,1167.0
2045,random,7,-2303.0,48.0
2046,random,7,-10624.0,115.0
2047,random,7,-4478.0,40.0
2048,random,7,-16638.0,169.0
2049,random,7,-10250.0,115.0
2050,random,27,-45250.0,346.0
2051,random,27,-58644.0,524.0
2052,random,27,-53850.0,363.0
2053,random,27,-71712.0,416.0
2054,random,27,-55328.0,604.0
2055,random,44,-90825.0,836.0
2056,random,44,-187412.0,913.0
2057,random,44,-59345.0,675.0
2058,random,44,-130313.0,1008.0
2059,random,44,-80913.0,1301.0
2060,random,56,-136812.0,305.0
2061,random,56,-151253.0,539.0
2062,random,56,-67065.0,523.0
2063,random,56,-122134.0,623.0
2064,random,56,-105207.0,597.0
2065,random,62,-122558.0,258.0
2066,random,62,-112761.0,407.0
2067,random,62,-110586.0,509.0
2068,random,62,-137992.0,790.0
2069,random,62,-153580.0,739.0
2070,random,65,-130880.0,546.0
2071,random,65,-166800.0,466.0
2072,random,65,-106088.0,476.0
2073,random,65,-78665.0,731.0
2074,random,65,-138871.0,508.0
2075,random,78,-254282.0,637.0
2076,random,78,-206349.0,800.0
2077,random,78,-179624.0,633.0
2078,random,78,-176784.0,772.0
2079,random,78,-206578.0,1082.0
2080,well-informed,78,-199695.0,877.0
2081,well-informed,78,-144798.0,1172.0
2082,well-informed,78,-224869.0,605.0
2083,well-informed,78,-209469.0,740.0
